# LUNARVOID Candidate Registry — the ONE project-level list of inferred
# void candidates. Populated by WP2 sag search (Task 18+), enriched by
# WP3 fusion, audited by skeptic. CLAIM DISCIPLINE APPLIES: these are
# INFERENCES with confidence tiers, never detections. FP reporting per
# 10^4 km^2 is computed over the searched area, not over this list.
#
# Schema (one row per candidate; append, never silently delete —
# use status=DOWNGRADED with a reason):
#
# candidate_id   LV-<dtm>-<n> stable unique id
# lon,lat        planetocentric, -180..180
# dtm            NAC DTM name the candidate was found in
# span_m         candidate long-axis span in metres (60-300 prior)
# sag_amp_m      recovered depression amplitude (m)
# score          raw detector score (depth x Frangi)
# confusion      nearest confusion-layer class (rille/chain/ridge/
#                graben/bg) + distance_m — a rille shoulder candidate
#                must show this field before any promotion
# methods        evidence streams currently agreeing," ""|""-separated"
#                (morphometry|gravity|thermal|illumination)
# tier           A = two+ independent methods agree; B = one method,
#                confusion-cleared; C = raw morphometry only
# status         ACTIVE / DOWNGRADED / SUPERSEDED
# first_found    YYYY-MM-DD; updated: YYYY-MM-DD
# evidence       path to the CSV/JSON row(s) backing this candidate
"# notes          one line; failure-mode flags (e.g. ""I14 funnel risk"")"
#
# The two-independent-methods rule: tier A REQUIRES methods to include
# at least one of gravity/thermal/illumination in addition to
# morphometry. Morphometry alone can never exceed tier B.
candidate_id,lon,lat,dtm,span_m,sag_amp_m,score,confusion,methods,tier,status,first_found,updated,evidence,notes
LV-TYCHOPK02-0500cm-r015,-11.763122,-43.452079,TYCHOPK02,2393.2,0.121,0.1213,n/a|rille=325044m|chain=5859m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r015,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r016,-11.681174,-43.400992,TYCHOPK02,1111.1,0.121,0.1212,n/a|rille=324816m|chain=4079m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r016,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r017,-11.672036,-43.524290,TYCHOPK02,2179.5,0.116,0.1158,n/a|rille=328258m|chain=4747m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r017,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r018,-11.714779,-42.631670,TYCHOPK02,2649.6,0.115,0.1152,n/a|rille=303857m|chain=3079m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r018,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r019,-11.763416,-43.453157,TYCHOPK02,2393.2,0.112,0.1116,n/a|rille=325069m|chain=5826m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r019,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r020,-11.684122,-42.735353,TYCHOPK02,2094.0,0.105,0.1048,n/a|rille=307051m|chain=6124m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r020,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r021,-11.691491,-43.533990,TYCHOPK02,2136.8,0.103,0.1025,n/a|rille=328247m|chain=4245m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r021,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r022,-11.771965,-43.457899,TYCHOPK02,1794.9,0.102,0.1023,n/a|rille=325078m|chain=5650m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r022,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r023,-11.807927,-43.463503,TYCHOPK02,1196.6,0.095,0.0954,n/a|rille=324733m|chain=5402m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r023,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r024,-11.669089,-43.522566,TYCHOPK02,683.8,0.093,0.0932,n/a|rille=328253m|chain=4829m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r024,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r025,-11.674689,-43.525584,TYCHOPK02,2307.7,0.092,0.0923,n/a|rille=328255m|chain=4679m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r025,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK02-0500cm-r026,-11.676458,-43.526662,TYCHOPK02,2564.1,0.092,0.0916,n/a|rille=328260m|chain=4629m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK02-0500cm-r026,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0200cm-r001,-11.284579,-42.763700,TYCHOPK03,1047.5,0.107,0.1067,n/a|rille=313924m|chain=9091m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0200cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0200cm-r002,-11.394667,-42.770790,TYCHOPK03,1419.2,0.071,0.0708,n/a|rille=312386m|chain=8415m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0200cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0200cm-r003,-11.283792,-42.778648,TYCHOPK03,135.2,0.036,0.0362,n/a|rille=314324m|chain=8669m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0200cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0400cm-r001,-11.284579,-42.763700,TYCHOPK03,1115.1,0.115,0.1146,n/a|rille=313924m|chain=9091m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0400cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0400cm-r002,-11.394667,-42.770407,TYCHOPK03,1554.4,0.096,0.0962,n/a|rille=312376m|chain=8427m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0400cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0400cm-r003,-11.283792,-42.778648,TYCHOPK03,135.2,0.042,0.0424,n/a|rille=314324m|chain=8669m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0400cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0500cm-r001,-11.284579,-42.763700,TYCHOPK03,1115.1,0.115,0.1146,n/a|rille=313924m|chain=9091m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0500cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0500cm-r002,-11.394667,-42.770407,TYCHOPK03,1554.4,0.096,0.0962,n/a|rille=312376m|chain=8427m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0500cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK03-0500cm-r003,-11.283792,-42.778648,TYCHOPK03,135.2,0.042,0.0424,n/a|rille=314324m|chain=8669m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK03-0500cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0200cm-r001,-10.959423,-43.563962,TYCHOPK04,876.5,0.548,0.5479,n/a|rille=339805m|chain=3716m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0200cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0200cm-r002,-10.960994,-43.563962,TYCHOPK04,876.5,0.354,0.3541,n/a|rille=339781m|chain=3700m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0200cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0200cm-r003,-10.952878,-43.562430,TYCHOPK04,1854.0,0.115,0.1152,n/a|rille=339866m|chain=3771m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0200cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0200cm-r004,-11.083518,-43.451148,TYCHOPK04,337.1,0.112,0.1120,n/a|rille=334948m|chain=1288m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0200cm-r004,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0400cm-r001,-10.959161,-43.563771,TYCHOPK04,910.2,0.534,0.5341,n/a|rille=339804m|chain=3724m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0400cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0400cm-r002,-10.960994,-43.563962,TYCHOPK04,910.2,0.334,0.3339,n/a|rille=339781m|chain=3700m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0400cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0400cm-r003,-10.952878,-43.562430,TYCHOPK04,1854.0,0.117,0.1171,n/a|rille=339866m|chain=3771m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0400cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0500cm-r001,-10.959161,-43.563771,TYCHOPK04,910.2,0.534,0.5341,n/a|rille=339804m|chain=3724m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0500cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0500cm-r002,-10.960994,-43.563962,TYCHOPK04,910.2,0.334,0.3339,n/a|rille=339781m|chain=3700m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0500cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK04-0500cm-r003,-10.952878,-43.562430,TYCHOPK04,1854.0,0.117,0.1171,n/a|rille=339866m|chain=3771m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK04-0500cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r001,-11.286836,-43.572205,TYCHOPK07,2557.2,0.050,0.0496,n/a|rille=335076m|chain=3220m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r002,-11.405516,-42.743401,TYCHOPK07,611.5,0.043,0.0429,n/a|rille=311504m|chain=5626m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r003,-11.287172,-43.574172,TYCHOPK07,2557.2,0.038,0.0382,n/a|rille=335123m|chain=3278m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r004,-11.286836,-43.573188,TYCHOPK07,2724.0,0.036,0.0358,n/a|rille=335102m|chain=3247m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r004,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r005,-11.288853,-43.574172,TYCHOPK07,2557.2,0.029,0.0288,n/a|rille=335098m|chain=3292m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r005,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r006,-11.289190,-43.573188,TYCHOPK07,2557.2,0.017,0.0172,n/a|rille=335067m|chain=3267m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r006,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r007,-11.281793,-42.795539,TYCHOPK07,1389.8,0.015,0.0150,n/a|rille=314793m|chain=4316m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r007,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r008,-11.255569,-42.749057,TYCHOPK07,2279.3,0.014,0.0137,n/a|rille=314003m|chain=2855m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r008,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r009,-11.274733,-43.424397,TYCHOPK07,111.2,0.014,0.0136,n/a|rille=331349m|chain=840m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r009,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r010,-11.288853,-43.577615,TYCHOPK07,1501.0,0.013,0.0127,n/a|rille=335190m|chain=3388m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r010,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r011,-11.215897,-43.746819,TYCHOPK07,1167.4,0.013,0.0126,n/a|rille=340749m|chain=996m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r011,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r012,-11.266328,-42.792834,TYCHOPK07,1445.4,0.012,0.0121,n/a|rille=314966m|chain=4054m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r012,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r013,-11.258259,-42.803409,TYCHOPK07,1723.4,0.010,0.0104,n/a|rille=315367m|chain=4239m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r013,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0200cm-r014,-11.417283,-43.755919,TYCHOPK07,1834.5,0.010,0.0103,n/a|rille=338073m|chain=5053m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0200cm-r014,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r001,-11.405516,-42.743401,TYCHOPK07,555.9,0.051,0.0510,n/a|rille=311504m|chain=5626m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r002,-11.286836,-43.572205,TYCHOPK07,2612.8,0.049,0.0489,n/a|rille=335076m|chain=3220m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r003,-11.287172,-43.574172,TYCHOPK07,2557.2,0.040,0.0397,n/a|rille=335123m|chain=3278m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r004,-11.286836,-43.573188,TYCHOPK07,2724.0,0.035,0.0346,n/a|rille=335102m|chain=3247m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r004,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r005,-11.288853,-43.574172,TYCHOPK07,2557.2,0.028,0.0282,n/a|rille=335098m|chain=3292m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r005,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r006,-11.288181,-43.575648,TYCHOPK07,2279.3,0.027,0.0267,n/a|rille=335147m|chain=3328m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r006,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r007,-11.281793,-42.795539,TYCHOPK07,1389.8,0.015,0.0150,n/a|rille=314793m|chain=4316m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r007,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r008,-11.255569,-42.749057,TYCHOPK07,2334.9,0.013,0.0132,n/a|rille=314003m|chain=2855m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r008,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r009,-11.288853,-43.577615,TYCHOPK07,1501.0,0.013,0.0127,n/a|rille=335190m|chain=3388m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r009,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r010,-11.266328,-42.792588,TYCHOPK07,1501.0,0.012,0.0121,n/a|rille=314960m|chain=4048m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r010,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r011,-11.215897,-43.746819,TYCHOPK07,1167.4,0.011,0.0114,n/a|rille=340749m|chain=996m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r011,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0400cm-r012,-11.258259,-42.803409,TYCHOPK07,1778.9,0.011,0.0109,n/a|rille=315367m|chain=4239m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0400cm-r012,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0500cm-r001,-11.405516,-42.743401,TYCHOPK07,555.9,0.051,0.0510,n/a|rille=311504m|chain=5626m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0500cm-r001,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0500cm-r002,-11.286836,-43.572205,TYCHOPK07,2612.8,0.049,0.0489,n/a|rille=335076m|chain=3220m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0500cm-r002,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0500cm-r003,-11.287172,-43.574172,TYCHOPK07,2557.2,0.040,0.0397,n/a|rille=335123m|chain=3278m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0500cm-r003,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0500cm-r004,-11.286836,-43.573188,TYCHOPK07,2724.0,0.035,0.0346,n/a|rille=335102m|chain=3247m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0500cm-r004,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
LV-TYCHOPK07-0500cm-r005,-11.288853,-43.574172,TYCHOPK07,2557.2,0.028,0.0282,n/a|rille=335098m|chain=3292m,morphometry,C,ACTIVE,2026-08-23,2026-08-23,01_WORKSPACE/data/outputs/wp2_sag/transfer/transfer_summary.json#LV-TYCHOPK07-0500cm-r005,below-local-floor; terrain-extrapolation (no local_Amin; FROZEN TRANQPIT1 is mare-only; highland/impact-melt inference)
